reference,planning-application,planning-condition,documentation-url,document-url,organisation,notes,entry-date,start-date,end-date
22/01327/FUL-4,22/01327/FUL,U0118456,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01327/FUL,,local-authority:DNC,,2024-02-07,2024-02-07,
22/01327/FUL-5,22/01327/FUL,HIGH1A,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01327/FUL,,local-authority:DNC,,2024-02-07,2024-02-07,
22/01327/FUL-6,22/01327/FUL,U0118457,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01327/FUL,,local-authority:DNC,,2024-02-07,2024-02-07,
22/01327/FUL-7,22/01327/FUL,U0118458,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01327/FUL,,local-authority:DNC,,2024-02-07,2024-02-07,
22/01327/FUL-8,22/01327/FUL,U0118459,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01327/FUL,,local-authority:DNC,,2024-02-07,2024-02-07,
22/01327/FUL-9,22/01327/FUL,U0118460,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01327/FUL,,local-authority:DNC,,2024-02-07,2024-02-07,
22/01327/FUL-10,22/01327/FUL,U0118461,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01327/FUL,,local-authority:DNC,,2024-02-07,2024-02-07,
22/01327/FUL-11,22/01327/FUL,U0118462,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01327/FUL,,local-authority:DNC,,2024-02-07,2024-02-07,
22/01327/FUL-12,22/01327/FUL,U0118463,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01327/FUL,,local-authority:DNC,,2024-02-07,2024-02-07,
22/01327/FUL-13,22/01327/FUL,U0118464,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01327/FUL,,local-authority:DNC,,2024-02-07,2024-02-07,
22/01413/OUTM-1,22/01413/OUTM,STAT2,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01413/OUTM,,local-authority:DNC,,2024-02-29,2024-02-29,
22/01413/OUTM-2,22/01413/OUTM,STAT3,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01413/OUTM,,local-authority:DNC,,2024-02-29,2024-02-29,
22/01413/OUTM-3,22/01413/OUTM,U0119444,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01413/OUTM,,local-authority:DNC,,2024-02-29,2024-02-29,
22/01413/OUTM-4,22/01413/OUTM,U0119445,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01413/OUTM,,local-authority:DNC,,2024-02-29,2024-02-29,
22/01413/OUTM-5,22/01413/OUTM,U0119446,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01413/OUTM,,local-authority:DNC,,2024-02-29,2024-02-29,
22/01413/OUTM-6,22/01413/OUTM,U0119447,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01413/OUTM,,local-authority:DNC,,2024-02-29,2024-02-29,
22/01413/OUTM-7,22/01413/OUTM,ENVH4,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01413/OUTM,,local-authority:DNC,,2024-02-29,2024-02-29,
22/01413/OUTM-8,22/01413/OUTM,U0119448,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01413/OUTM,,local-authority:DNC,,2024-02-29,2024-02-29,
22/01413/OUTM-9,22/01413/OUTM,U0119449,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01413/OUTM,,local-authority:DNC,,2024-02-29,2024-02-29,
22/01413/OUTM-10,22/01413/OUTM,U0119450,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01413/OUTM,,local-authority:DNC,,2024-02-29,2024-02-29,
22/01413/OUTM-11,22/01413/OUTM,MISC11,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01413/OUTM,,local-authority:DNC,,2024-02-29,2024-02-29,
22/01560/FUL-1,22/01560/FUL,STAT1,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01560/FUL,,local-authority:DNC,,2024-01-03,2024-01-03,
22/01560/FUL-2,22/01560/FUL,U0116941,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01560/FUL,,local-authority:DNC,,2024-01-03,2024-01-03,
22/01560/FUL-3,22/01560/FUL,MAT2B,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01560/FUL,,local-authority:DNC,,2024-01-03,2024-01-03,
22/01560/FUL-4,22/01560/FUL,FA01,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01560/FUL,,local-authority:DNC,,2024-01-03,2024-01-03,
22/01560/FUL-5,22/01560/FUL,FA02,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01560/FUL,,local-authority:DNC,,2024-01-03,2024-01-03,
22/01560/FUL-6,22/01560/FUL,U0116942,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01560/FUL,,local-authority:DNC,,2024-01-03,2024-01-03,
22/01626/FUL-1,22/01626/FUL,U0117232,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01626/FUL,,local-authority:DNC,,2024-01-11,2024-01-11,
22/01626/FUL-2,22/01626/FUL,U0117233,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01626/FUL,,local-authority:DNC,,2024-01-11,2024-01-11,
22/01626/FUL-3,22/01626/FUL,U0117234,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01626/FUL,,local-authority:DNC,,2024-01-11,2024-01-11,
22/01626/FUL-4,22/01626/FUL,U0117235,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01626/FUL,,local-authority:DNC,,2024-01-11,2024-01-11,
22/01626/FUL-5,22/01626/FUL,U0117236,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01626/FUL,,local-authority:DNC,,2024-01-11,2024-01-11,
22/01626/FUL-6,22/01626/FUL,U0117237,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01626/FUL,,local-authority:DNC,,2024-01-11,2024-01-11,
22/01626/FUL-7,22/01626/FUL,U0117238,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01626/FUL,,local-authority:DNC,,2024-01-11,2024-01-11,
22/01638/FULM-1,22/01638/FULM,U0126768,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01638/FULM,,local-authority:DNC,,2024-09-18,2024-09-18,
22/01638/FULM-2,22/01638/FULM,U0126769,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01638/FULM,,local-authority:DNC,,2024-09-18,2024-09-18,
22/01638/FULM-3,22/01638/FULM,U0126770,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01638/FULM,,local-authority:DNC,,2024-09-18,2024-09-18,
22/01638/FULM-4,22/01638/FULM,U0126771,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01638/FULM,,local-authority:DNC,,2024-09-18,2024-09-18,
22/01638/FULM-5,22/01638/FULM,U0126772,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01638/FULM,,local-authority:DNC,,2024-09-18,2024-09-18,
22/01638/FULM-6,22/01638/FULM,U0126773,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01638/FULM,,local-authority:DNC,,2024-09-18,2024-09-18,
22/01638/FULM-7,22/01638/FULM,U0126774,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01638/FULM,,local-authority:DNC,,2024-09-18,2024-09-18,
22/01638/FULM-8,22/01638/FULM,U0126775,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01638/FULM,,local-authority:DNC,,2024-09-18,2024-09-18,
22/01638/FULM-9,22/01638/FULM,U0126776,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01638/FULM,,local-authority:DNC,,2024-09-18,2024-09-18,
22/01638/FULM-10,22/01638/FULM,U0126777,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01638/FULM,,local-authority:DNC,,2024-09-18,2024-09-18,
22/01638/FULM-11,22/01638/FULM,U0126778,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01638/FULM,,local-authority:DNC,,2024-09-18,2024-09-18,
22/01638/FULM-12,22/01638/FULM,U0126779,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01638/FULM,,local-authority:DNC,,2024-09-18,2024-09-18,
22/01638/FULM-13,22/01638/FULM,U0126780,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01638/FULM,,local-authority:DNC,,2024-09-18,2024-09-18,
22/01638/FULM-14,22/01638/FULM,U0126781,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01638/FULM,,local-authority:DNC,,2024-09-18,2024-09-18,
22/01638/FULM-15,22/01638/FULM,U0126782,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01638/FULM,,local-authority:DNC,,2024-09-18,2024-09-18,
22/01638/FULM-16,22/01638/FULM,U0126783,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01638/FULM,,local-authority:DNC,,2024-09-18,2024-09-18,
22/01638/FULM-17,22/01638/FULM,U0126784,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01638/FULM,,local-authority:DNC,,2024-09-18,2024-09-18,
22/01638/FULM-18,22/01638/FULM,U0126785,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01638/FULM,,local-authority:DNC,,2024-09-18,2024-09-18,
22/01638/FULM-19,22/01638/FULM,U0126786,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01638/FULM,,local-authority:DNC,,2024-09-18,2024-09-18,
22/01638/FULM-20,22/01638/FULM,U0126787,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01638/FULM,,local-authority:DNC,,2024-09-18,2024-09-18,
22/01638/FULM-21,22/01638/FULM,U0126788,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01638/FULM,,local-authority:DNC,,2024-09-18,2024-09-18,
22/01649/FUL-1,22/01649/FUL,STAT1,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01649/FUL,,local-authority:DNC,,2024-01-04,2024-01-04,
22/01649/FUL-2,22/01649/FUL,U0116960,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01649/FUL,,local-authority:DNC,,2024-01-04,2024-01-04,
22/01649/FUL-3,22/01649/FUL,U0116961,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01649/FUL,,local-authority:DNC,,2024-01-04,2024-01-04,
22/01649/FUL-4,22/01649/FUL,U0116962,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01649/FUL,,local-authority:DNC,,2024-01-04,2024-01-04,
22/01649/FUL-5,22/01649/FUL,U0116963,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01649/FUL,,local-authority:DNC,,2024-01-04,2024-01-04,
22/01649/FUL-6,22/01649/FUL,U0116964,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01649/FUL,,local-authority:DNC,,2024-01-04,2024-01-04,
22/01649/FUL-7,22/01649/FUL,U0116965,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01649/FUL,,local-authority:DNC,,2024-01-04,2024-01-04,
22/01649/FUL-8,22/01649/FUL,DA01,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01649/FUL,,local-authority:DNC,,2024-01-04,2024-01-04,
22/01649/FUL-9,22/01649/FUL,U0116966,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01649/FUL,,local-authority:DNC,,2024-01-04,2024-01-04,
22/01649/FUL-10,22/01649/FUL,NOPD1B,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01649/FUL,,local-authority:DNC,,2024-01-04,2024-01-04,
22/01649/FUL-11,22/01649/FUL,NOPD3B,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01649/FUL,,local-authority:DNC,,2024-01-04,2024-01-04,
22/01649/FUL-12,22/01649/FUL,CON2B,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01649/FUL,,local-authority:DNC,,2024-01-04,2024-01-04,
22/01649/FUL-13,22/01649/FUL,CON3B,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01649/FUL,,local-authority:DNC,,2024-01-04,2024-01-04,
22/01677/FUL-1,22/01677/FUL,U0119771,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01677/FUL,,local-authority:DNC,,2024-03-07,2024-03-07,
22/01677/FUL-2,22/01677/FUL,U0119772,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01677/FUL,,local-authority:DNC,,2024-03-07,2024-03-07,
22/01677/FUL-3,22/01677/FUL,U0119773,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01677/FUL,,local-authority:DNC,,2024-03-07,2024-03-07,
22/01677/FUL-4,22/01677/FUL,U0119774,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01677/FUL,,local-authority:DNC,,2024-03-07,2024-03-07,
22/01677/FUL-5,22/01677/FUL,U0119775,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01677/FUL,,local-authority:DNC,,2024-03-07,2024-03-07,
22/01677/FUL-6,22/01677/FUL,U0119776,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01677/FUL,,local-authority:DNC,,2024-03-07,2024-03-07,
22/01677/FUL-7,22/01677/FUL,U0119777,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01677/FUL,,local-authority:DNC,,2024-03-07,2024-03-07,
22/01677/FUL-8,22/01677/FUL,HIGH1A,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01677/FUL,,local-authority:DNC,,2024-03-07,2024-03-07,
22/01719/FUL-1,22/01719/FUL,STAT1,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01719/FUL,,local-authority:DNC,,2024-05-02,2024-05-02,
22/01719/FUL-2,22/01719/FUL,U0121765,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01719/FUL,,local-authority:DNC,,2024-05-02,2024-05-02,
22/01719/FUL-3,22/01719/FUL,U0121766,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01719/FUL,,local-authority:DNC,,2024-05-02,2024-05-02,
22/01755/FUL-1,22/01755/FUL,STAT1,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01755/FUL,,local-authority:DNC,,2024-03-21,2024-03-21,
22/01755/FUL-2,22/01755/FUL,U0120309,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01755/FUL,,local-authority:DNC,,2024-03-21,2024-03-21,
22/01755/FUL-3,22/01755/FUL,U0120310,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01755/FUL,,local-authority:DNC,,2024-03-21,2024-03-21,
22/01755/FUL-4,22/01755/FUL,U0120311,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01755/FUL,,local-authority:DNC,,2024-03-21,2024-03-21,
22/01755/FUL-5,22/01755/FUL,HIGH1A,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01755/FUL,,local-authority:DNC,,2024-03-21,2024-03-21,
22/01755/FUL-6,22/01755/FUL,U0120312,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01755/FUL,,local-authority:DNC,,2024-03-21,2024-03-21,
22/01755/FUL-7,22/01755/FUL,U0120313,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01755/FUL,,local-authority:DNC,,2024-03-21,2024-03-21,
22/01755/FUL-8,22/01755/FUL,U0120314,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01755/FUL,,local-authority:DNC,,2024-03-21,2024-03-21,
22/01755/FUL-9,22/01755/FUL,U0120315,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01755/FUL,,local-authority:DNC,,2024-03-21,2024-03-21,
22/01755/FUL-10,22/01755/FUL,HIGH3,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01755/FUL,,local-authority:DNC,,2024-03-21,2024-03-21,
22/01817/FUL-1,22/01817/FUL,STAT1,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01817/FUL,,local-authority:DNC,,2024-01-26,2024-01-26,
22/01817/FUL-2,22/01817/FUL,U0118155,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01817/FUL,,local-authority:DNC,,2024-01-26,2024-01-26,
22/01817/FUL-3,22/01817/FUL,DA01,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01817/FUL,,local-authority:DNC,,2024-01-26,2024-01-26,
22/01817/FUL-4,22/01817/FUL,U0118156,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01817/FUL,,local-authority:DNC,,2024-01-26,2024-01-26,
22/01817/FUL-5,22/01817/FUL,U0118157,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01817/FUL,,local-authority:DNC,,2024-01-26,2024-01-26,
22/01817/FUL-6,22/01817/FUL,U0118158,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01817/FUL,,local-authority:DNC,,2024-01-26,2024-01-26,
22/01817/FUL-7,22/01817/FUL,U0118159,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01817/FUL,,local-authority:DNC,,2024-01-26,2024-01-26,
22/01817/FUL-8,22/01817/FUL,U0118160,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01817/FUL,,local-authority:DNC,,2024-01-26,2024-01-26,
22/01817/FUL-9,22/01817/FUL,U0118161,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01817/FUL,,local-authority:DNC,,2024-01-26,2024-01-26,
22/01817/FUL-10,22/01817/FUL,HIGH1,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01817/FUL,,local-authority:DNC,,2024-01-26,2024-01-26,
22/01817/FUL-11,22/01817/FUL,HIGH2,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01817/FUL,,local-authority:DNC,,2024-01-26,2024-01-26,
22/01817/FUL-12,22/01817/FUL,HIGH3,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01817/FUL,,local-authority:DNC,,2024-01-26,2024-01-26,
22/01817/FUL-13,22/01817/FUL,U0118162,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01817/FUL,,local-authority:DNC,,2024-01-26,2024-01-26,
22/01817/FUL-14,22/01817/FUL,U0118163,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01817/FUL,,local-authority:DNC,,2024-01-26,2024-01-26,
22/01817/FUL-15,22/01817/FUL,U0118164,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01817/FUL,,local-authority:DNC,,2024-01-26,2024-01-26,
22/01817/FUL-16,22/01817/FUL,U0118165,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01817/FUL,,local-authority:DNC,,2024-01-26,2024-01-26,
22/01817/FUL-17,22/01817/FUL,U0118166,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01817/FUL,,local-authority:DNC,,2024-01-26,2024-01-26,
22/01817/FUL-18,22/01817/FUL,U0118167,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01817/FUL,,local-authority:DNC,,2024-01-26,2024-01-26,
22/01999/ADV-1,22/01999/ADV,ADVTIA,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=22/01999/ADV,,local-authority:DNC,,2024-04-04,2024-04-04,
